Title,Price,Neighborhood,URL,Ad Text Content
2021 Chevrolet 2500 z71 Sport Edition,"$87,500", eastside ,https://seattle.craigslist.org/est/cto/d/bellevue-2021-chevrolet-2500-z71-sport/7446879584.html," Selling my 2021 2500 Chevrolet z71 sport edition pick up truck.  This was purchased new by me in July of 2021.  Has 10,000 miles on it and will increase as I drive it to work.  Selling because I need a 3500 dually. No other reason. Truck is 100% with no issues and full factory warranty.  Firm on my price as this is my payoff amount.  For an extra amount I can transfer my extended warranty that will give you coverage to 100,000 miles.  If you’ve been looking…this truck does not exist at dealerships right now.  As pictured everything is stock.  This was a special Sport Edition Z71 long box with a black out package and painted bumpers.  Long list of factory options but include thinks like lane departure, heads up display, birds eye camera view, heated and cooling seats, Bose sound system, remote start, collision warning, hill assist, automatic rear tailgate, wireless phone charging and wireless car play.  Combined with the duramax engine and the 10 speed Alison transmission this truck is smooth shifting and fun to drive.  "
2018 Jeep Wrangler Sport S 4x4 4WD Four Wheel Drive SKU:JL891528,"$36,489",CALL*425-224-3389*to Confirm Availability & Updated Location eastside ,https://seattle.craigslist.org/est/ctd/d/bellevue-2018-jeep-wrangler-sport-4x4/7446885338.html," Mileage, engine, trim, features, transmission, options, equipment, etc can also be found here :  and this link The global chip shortage has caused the sales of used vehicles to accelerate to an unprecedented speed. vehicles on Craigslist average less than 10 days to sale from first post. Many are actually sold much sooner, even the same day. If you are interested in this vehicle we can help you avoid any potential frustration. Simply contact us , we will and , and that may give you time to make your decision. and this link 3.6L V6 Cylinder Engine JL891528 - 58365 Black Automatic Billet Silver Metallic Clearcoat  Subject to prior sale. Call to confirm availability.   🔑 Well buy your car, no purchase necessary 🔑 Mega selection of over 100,000 new & used vehicles online 🔑  No-hassle financing 🔑 Little to No Money Down in Many Instances 🔑 1Price used vehicles, no haggle, no pressure 🔑 Used vehicle 5-day return policy  ✔️ Great Credit ✔️ Bad Credit ✔️ No Credit ✔️ No Co-Signer ✔️ First Time Buyers ✔️ Recent Divorce ✔️  Discharged Bankruptcy ✔️ Multiple Repo's ✔️ Short Job Time ✔️ Foreclosure ✔️  Child Support ✔️ Student Loans ✔️  Zero No Money Down Payment ✔️  Negative Equity ┅┅┅┅┅┅┅┅┅┅┅┅┅┅┅┅┅    ┅┅┅┅┅┅┅┅┅┅┅┅┅┅┅┅┅    ⚠️ As the nation's largest automobile retailer, vehicles are often moved from one dealership to another WITHOUT prior notice. We STRONGLY URGE you to call or email to verify availability of any used vehicle prior to coming in. With hundreds of dealerships and thousands of vehicles available nationwide, PLEASE don't waste your time by skipping this simple step.  ⚠️   You can immediately confirm availability of this vehicle by calling 📱 using this stock number:   Bellevue, WA 98005        If youre seeing this ad, it is likely that the vehicle IS for sale within the Autonation network. Our intent is to prevent you from showing up after the vehicle has been moved.  Give us a call, let us physically touch it and confirm its availability. Well provide the local dealership name and address so that you dont waste your time.     If the post still has a phone number, we almost certainly still have the vehicle at one of your local Autonation dealerships. Simply dial the number above and we'll be happy to point you to the correct store. We may even bring the vehicle to a store near you.     No. We are not a buy here - pay here lot. However, because we are the largest retailer of New and Used vehicles in the U.S. we have access to banks and credit unions that can be a tremendous benefit to extremely challenged credit.     Many customers actually take delivery While this isn't a possibility in every situation, it is often an option when transacting with an Autonation dealership.      We need to buy cars from customers every day because of the huge demand in the used vehicle market. It isn't necessary for you to buy a vehicle either.  We'd love to purchase your vehicle regardless of age or mileage in most cases.     This is another very common situation that usually prevent you from trading your vehicle and taking delivery of your next New or PreOwned vehicle.     We've found that every single customer wants our bottom-line best price up front. Imagine going to a dealership and telling them ""don't tell me your best price, instead, keep going back and forth to your manager and waste as much of my time as possible, until we finally find your best price, and then try to guilt me into buying because you spent so much time with me"". If that's actually what you want, you may need help.  We put our bottom line lowest price on every pre-owned vehicle and then let you decide if, and when you want to buy it. No pressure.     COPY AND PASTE the link and in this ad, and find the CONTACT US tab on the right side of the Showroom Page.  Just ask ""Where might I see this vehicle?"". Someone will respond promptly.     Yes. We have very simple process for this very common situation. Just give us a call.   As America's Largest Automotive Retailer we have thousands of other vehicles, Copy and paste the link below to view inventory from this and other nearby dealerships.  Quick Order Package 24S Sport S,Transmission: 5-Speed Automatic (W5A580),Cold Weather Group,Black 3-Piece Hard Top,Max Tow Package,Connectivity Group,3.73 Rear Axle Ratio,Radio: 430,Heated Front Seats,Remote Start System,Engine Block Heater,Mopar Slush Mats,Bluetooth Connection,Billet Silver Metallic Clearcoat,Black; Cloth Seats W/Adjustable Head Restraints,Engine: 3.6L V6 24V Vvt,Heavy Duty Suspension W/Gas Shocks,Tires: Lt265/70R17C Ko2 All-Terrain This vehicle includes a Money-Back Guarantee* and passed our precise inspection process. Best of all the price you see is the price you pay. No haggling. No back and forth. No pressure. And this price is so good it is guaranteed. *Money-Back Guarantee is valid for 5 days or 250 miles, whichever comes first. Subject to certain terms and conditions. See store for details. Some restrictions apply. 00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 2000 2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 2016 2017 2018 2019 2020 2021 2022 convertible coupe hatchback mini-van offroad pickup sedan truck suv wagon van fwd rwd awd 4wd gas diesel hybrid Accessories & color may vary. Dealer not responsible for errors or omissions. New vehicle pricing may already include applicable manufacturer incentives which may expire at any time & are subject to incentive qualification criteria & requirements. Manufacturer incentive data & vehicle features is provided by third parties & believed to be accurate as of the time of publication. Please contact the store by email or phone for details & availability of incentives. Sales tax or other taxes, tag, title, registration fees, government fees, not included. $150 NEGOTIABLE SERVICE DOCUMENTARY FEE not included in quoted price. Pre-owned vehicle Money-Back Guarantee is valid for 5 days or 250 miles, whichever comes first. Subject to certain terms and conditions. See store for details. Some restrictions apply. Some used vehicles may have unrepaired safety recalls. You can check recall status by VIN, at www.safercar.gov. A27FBAFAEA464DBBB650D168074EE06C 33736456 10222994 "
2016 Toyota Camry SE,"$19,990",Redmond eastside ,https://seattle.craigslist.org/est/cto/d/redmond-2016-toyota-camry-se/7446888055.html," Without Platinum warranty coverage - $19,990 With Platinum warranty coverage - $20,990  Always garaged and seldom driven, in excellent condition. Only selling because no longer have a need for two cars.  Has lots of great features including a backup camera.  Vehicle comes with 4 years or 75K miles Platinum warranty coverage we purchased a few years ago when we bought the car from the dealer. If you would like the warranty, it will be additional $1K as stated above for a total of $20,990."
2013 Chevrolet Malibu LT SKU:DF339755 Sedan,"$15,499",please Call-please Confirm-please Come today *877-554-2958* eastside ,https://seattle.craigslist.org/est/ctd/d/medina-2013-chevrolet-malibu-lt-skudf/7446927152.html,"    🔑 Well buy your car, no purchase necessary 🔑 Mega selection of over 100,000 new & used vehicles online 🔑  No-hassle financing 🔑 Little to No Money Down in Many Instances 🔑 1Price used vehicles, no haggle, no pressure 🔑 Used vehicle 5-day return policy  ✔️ Great Credit ✔️ Bad Credit ✔️ No Credit ✔️ No Co-Signer ✔️ First Time Buyers ✔️ Recent Divorce ✔️  Discharged Bankruptcy ✔️ Multiple Repo's ✔️ Short Job Time ✔️ Foreclosure ✔️  Child Support ✔️ Student Loans ✔️  Zero No Money Down Payment ✔️  Negative Equity ┅┅┅┅┅┅┅┅┅┅┅┅┅┅┅┅┅    ┅┅┅┅┅┅┅┅┅┅┅┅┅┅┅┅┅    ⚠️ As the nation's largest automobile retailer, vehicles are often moved from one dealership to another WITHOUT prior notice. We STRONGLY URGE you to call or email to verify availability of any used vehicle prior to coming in. With hundreds of dealerships and thousands of vehicles available nationwide, PLEASE don't waste your time by skipping this simple step.  ⚠️   You can immediately confirm availability of this vehicle by calling 📱 using this stock number:    ☎ (877) 554-2958 🚗 DF339755 2L 4 Cylinder Engine Turbocharged DF339755 - 57789 Jet Black Automatic Black Granite Metallic  Subject to prior sale. Call to confirm availability.  Bellevue, WA 98004        If youre seeing this ad, it is likely that the vehicle IS for sale within the Autonation network. Our intent is to prevent you from showing up after the vehicle has been moved.  Give us a call, let us physically touch it and confirm its availability. Well provide the local dealership name and address so that you dont waste your time.     If the post still has a phone number, we almost certainly still have the vehicle at one of your local Autonation dealerships. Simply dial the number above and we'll be happy to point you to the correct store. We may even bring the vehicle to a store near you.     No. We are not a buy here - pay here lot. However, because we are the largest retailer of New and Used vehicles in the U.S. we have access to banks and credit unions that can be a tremendous benefit to extremely challenged credit.     Many customers actually take delivery While this isn't a possibility in every situation, it is often an option when transacting with an Autonation dealership.      We need to buy cars from customers every day because of the huge demand in the used vehicle market. It isn't necessary for you to buy a vehicle either.  We'd love to purchase your vehicle regardless of age or mileage in most cases.     This is another very common situation that usually prevent you from trading your vehicle and taking delivery of your next New or PreOwned vehicle.     We've found that every single customer wants our bottom-line best price up front. Imagine going to a dealership and telling them ""don't tell me your best price, instead, keep going back and forth to your manager and waste as much of my time as possible, until we finally find your best price, and then try to guilt me into buying because you spent so much time with me"". If that's actually what you want, you may need help.  We put our bottom line lowest price on every pre-owned vehicle and then let you decide if, and when you want to buy it. No pressure.     COPY AND PASTE the link and in this ad, and find the CONTACT US tab on the right side of the Showroom Page.  Just ask ""Where might I see this vehicle?"". Someone will respond promptly.     Yes. We have very simple process for this very common situation. Just give us a call.   As America's Largest Automotive Retailer we have thousands of other vehicles, Copy and paste the link below to view inventory from this and other nearby dealerships.  Electronics And Entertainment Package,Leather Package,Sunroof; Power,Sun/Moonroof,Leather Seats,Advanced Safety Package,Black Granite Metallic,Bluetooth Connection,Audio System Feature; Pioneer Premium 9-Speaker System,Audio System; AM/FM Stereo With CD Player And MP3 Playback,Cargo Convenience Net; Trunk,Engine; 2.0L Turbo Dohc 4-Cylinder Sidi With Variable Valve Timing (Vvt),Forward Collision Alert,Jet Black; Leather-Appointed Seat Trim,Lane Departure Warning,Mirror; Inside Rearview Auto-Dimming,Moldings; Body-Color Bodyside,Power Outlet; 120-Volt,Preferred Equipment Group,Rear Vision Camera,Seats; Front Bucket,Seats; Heated Driver And Front Passenger,Transmission; 6-Speed Automatic; Electronically-Controlled,Trim; Seat; Leather-Appointed,Universal Home Remote This vehicle includes a Money-Back Guarantee* and passed our precise inspection process. Best of all the price you see is the price you pay. No haggling. No back and forth. No pressure. And this price is so good it is guaranteed. *Money-Back Guarantee is valid for 5 days or 250 miles, whichever comes first. Subject to certain terms and conditions. See store for details. Some restrictions apply. 00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 2000 2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 2016 2017 2018 2019 2020 2021 2022 convertible coupe hatchback mini-van offroad pickup sedan truck suv wagon van fwd rwd awd 4wd gas diesel hybrid Accessories & color may vary. Dealer not responsible for errors or omissions. New vehicle pricing may already include applicable manufacturer incentives which may expire at any time & are subject to incentive qualification criteria & requirements. Manufacturer incentive data & vehicle features is provided by third parties & believed to be accurate as of the time of publication. Please contact the store by email or phone for details & availability of incentives. Sales tax or other taxes, tag, title, registration fees, government fees, not included. $150 NEGOTIABLE SERVICE DOCUMENTARY FEE not included in quoted price. Pre-owned vehicle Money-Back Guarantee is valid for 5 days or 250 miles, whichever comes first. Subject to certain terms and conditions. See store for details. Some restrictions apply. Vehicles may have unrepaired safety recalls. You can check recall status by VIN, at www.safercar.gov. A27FBAFAEA464DBBB650D168074EE06C 33736314 10223326 "
2001 Ford Excursion XLT Z10 Engine 4WD Run’s Great,"$6,000", eastside ,https://seattle.craigslist.org/est/cto/d/issaquah-2001-ford-excursion-xlt-z10/7446896255.html," 2001 Ford Excursion XLT Z10 Engine 4WD Run’s Great , Engine and transmission is good, interior is excellent , fully loaded 150k miles , body and paint is good, 7-passenger, tires and brakes are good , call me for more information at  "
Ford Expedition 1997 Sport utility truck/suv,"$1,900",Snoqualmie valley eastside ,https://seattle.craigslist.org/est/cto/d/snoqualmie-ford-expedition-1997-sport/7446925597.html," So I'll start with the bad.  It is a missing lug on the front left and the tires could be better and then Clean it!!    The drivers window needs the regulator installed and the new part in ready to be installed.   For those that don't know that means some time working on the install for that window assembly .  The new part comes with the deal.  It Didn't have a muffler when I bought it and still doesn't  however it's  not loud at all.  It        ""needed""     brakes on the front end to avoid disaster :-)   That work is done?!!  They have maybe 500 miles on them with absolutely no problem.  Stereo works but the speaker that's in the driver side door isn't a fit. AC was overhauled mid summer for a boat trip to the Gorge for a 3 day run and it towed fabulously.  The toe was for a 22 foot runabout ski boat heavily loaded for fun and it went perfect coming and going from Snoqualmie to Quincy and back and the trailer lights functioned perfectly.  This is in Snoqualmie and the location for the paperwork is in the Safeway parking lot in North bend the ladies are fabulous at expediting and helping!  If I find any time I'll keep cleaning and the like but that's not likely."
2010 Ford Edge Limited - AWD,"$9,800",Cle Elum eastside ,https://seattle.craigslist.org/est/cto/d/roslyn-2010-ford-edge-limited-awd/7446926019.html," 2010 Ford Edge Limited  3.5L V6 / 6sp Automatic / AWD (193k)  New Goodyear tires New PTU (Transfer Case) Newer brakes Custom aftermarket intake JET Performance Module for better MPG and performance  Vehicle is fully loaded with Limited trim package. Power liftgate, premium sound, 20"" wheels, panoramic sunroof, heated seats, Sync system with navigation, etc. This Edge runs and drives excellent and has been very well maintained. Windshield has a crack. Gets 19-20MPG city. Very reliable and comfortable. Does excellent in winter weather with AWD and new tires. Only premium quality replacement parts have been used maintaining this vehicle.  Please call Joe for questions or to see vehicle. Number in contact."
2018 Chevrolet Colorado Crew Cab - Financing Available!,"$34,995", eastside ,https://seattle.craigslist.org/est/ctd/d/woodinville-2018-chevrolet-colorado/7446928455.html,"  If you have bad credit or no credit, we can help!  Call us today at ! 4-Cyl, Turbo Diesel, 2.8 Liter, Automatic, 8-Spd, 4WD, Hill Descent Control, Hill Start Assist Control, Traction Control, StabiliTrak, ABS (4-Wheel), Keyless Entry, Keyless Start, Air Conditioning, Sliding Rear Window, Power Windows, Power Door Locks, Cruise Control, Power Steering, Tilt & Telescoping Wheel, AM/FM Stereo, SiriusXM Satellite, MyLink, Bluetooth Wireless, OnStar, Backup Camera, Dual Air Bags, F&R Side Air Bags, F&R Head Curtain Air Bags, Heated Seats, Dual Power Seats, Leather, Daytime Running Lights, Towing Pkg, Alloy Wheels,  Pickup Pickup 4  4 4WD 4-Cyl, Turbo Diesel, 2.8 Liter Gray Diesel Black with Leather Trim Automatic, 8-Spd Disclaimer: All vehicles subject to prior sale. We reserve the right to make changes without notice, and are not responsible for errors or omissions. All prices exclude government fees and taxes, any finance charges, and any emissions test charge  Powered By DealerCenter"
2000 Ford Focus - Financing Available!,"$5,995", eastside ,https://seattle.craigslist.org/est/ctd/d/woodinville-2000-ford-focus-financing/7446928497.html,"  If you have bad credit or no credit, we can help!  Call us today at ! 4-Cyl, 2.0 Liter, Manual, 5-Spd, FWD, ABS (4-Wheel), Air Conditioning, Power Windows, Power Door Locks, Cruise Control, Power Steering, Tilt Wheel, AM/FM Stereo, Cassette, Dual Air Bags, Alloy Wheels,  Sedan Sedan 4  4 FWD 4-Cyl, 2.0 Liter Green Gasoline  Manual, 5-Spd Disclaimer: All vehicles subject to prior sale. We reserve the right to make changes without notice, and are not responsible for errors or omissions. All prices exclude government fees and taxes, any finance charges, and any emissions test charge  Powered By DealerCenter"
2020 Chevrolet Silverado 1500 Crew Cab - Financing Available!,"$43,995", eastside ,https://seattle.craigslist.org/est/ctd/d/woodinville-2020-chevrolet-silverado/7446928542.html,"  If you have bad credit or no credit, we can help!  Call us today at ! 4-Cyl, Turbo, 2.7 Liter, Automatic, 8-Spd w/Overdrive, 4WD, Hill Start Assist Control, Traction Control, StabiliTrak, ABS (4-Wheel), Anti-Theft System, Keyless Entry, Keyless Start, Air Conditioning, Power Windows, Power Door Locks, Cruise Control, Power Tailgate Release, Power Steering, Tilt Wheel, AM/FM Stereo, Bluetooth Wireless, OnStar, Backup Camera, Dual Air Bags, Side Air Bags, F&R Head Curtain Air Bags, Daytime Running Lights, LED Headlamps, Fog Lights, Towing Pkg, Alloy Wheels,  Pickup Pickup 4  4 4WD 4-Cyl, Turbo, 2.7 Liter Black Gasoline Black with Cloth Trim Automatic, 8-Spd w/Overdrive Disclaimer: All vehicles subject to prior sale. We reserve the right to make changes without notice, and are not responsible for errors or omissions. All prices exclude government fees and taxes, any finance charges, and any emissions test charge  Powered By DealerCenter"
2018 Honda Accord - Financing Available!,"$22,995", eastside ,https://seattle.craigslist.org/est/ctd/d/woodinville-2018-honda-accord-financing/7446928583.html,"  If you have bad credit or no credit, we can help!  Call us today at ! 4-Cyl, VTEC, Turbo, 2.0 Liter, Auto, CVT w/Sport Mode, FWD, Hill Start Assist Control, Traction Control, Stability Control, ABS (4-Wheel), Alarm System, Keyless Entry, Keyless Start, Air Conditioning, Power Windows, Power Door Locks, Adaptive Cruise Control, Power Steering, Tilt & Telescoping Wheel, AM/FM Stereo, CD/MP3 (Single Disc), Bluetooth Wireless, Multi-View Camera, Dual Air Bags, Side Air Bags, F&R Head Curtain Air Bags, Lane Departure Warning, Power Seat, Daytime Running Lights, LED Headlamps, Fog Lights, Rear Spoiler, Premium Wheels 19""+,  Sedan Sedan 4  4 FWD 4-Cyl, VTEC, Turbo, 2.0 Liter Black Gasoline Black with Cloth Trim Auto, CVT w/Sport Mode Disclaimer: All vehicles subject to prior sale. We reserve the right to make changes without notice, and are not responsible for errors or omissions. All prices exclude government fees and taxes, any finance charges, and any emissions test charge  Powered By DealerCenter"
2013 BMW 3 Series 328i SKU:DNN93656 Sedan,"$17,495",please Call-please Confirm-please Come today *877-554-2958* eastside ,https://seattle.craigslist.org/est/ctd/d/medina-2013-bmw-series-328i-skudnn93656/7446941047.html,"    🔑 Well buy your car, no purchase necessary 🔑 Mega selection of over 100,000 new & used vehicles online 🔑  No-hassle financing 🔑 Little to No Money Down in Many Instances 🔑 1Price used vehicles, no haggle, no pressure 🔑 Used vehicle 5-day return policy  ✔️ Great Credit ✔️ Bad Credit ✔️ No Credit ✔️ No Co-Signer ✔️ First Time Buyers ✔️ Recent Divorce ✔️  Discharged Bankruptcy ✔️ Multiple Repo's ✔️ Short Job Time ✔️ Foreclosure ✔️  Child Support ✔️ Student Loans ✔️  Zero No Money Down Payment ✔️  Negative Equity ┅┅┅┅┅┅┅┅┅┅┅┅┅┅┅┅┅    ┅┅┅┅┅┅┅┅┅┅┅┅┅┅┅┅┅    ⚠️ As the nation's largest automobile retailer, vehicles are often moved from one dealership to another WITHOUT prior notice. We STRONGLY URGE you to call or email to verify availability of any used vehicle prior to coming in. With hundreds of dealerships and thousands of vehicles available nationwide, PLEASE don't waste your time by skipping this simple step.  ⚠️   You can immediately confirm availability of this vehicle by calling 📱 using this stock number:    ☎ (877) 554-2958 🚗 DNN93656 2L 4 Cylinder Engine Turbocharged DNN93656 - 58409 Everest Grey w/Black Highlight Automatic Mineral Grey Metallic  Subject to prior sale. Call to confirm availability.  Bellevue, WA 98004        If youre seeing this ad, it is likely that the vehicle IS for sale within the Autonation network. Our intent is to prevent you from showing up after the vehicle has been moved.  Give us a call, let us physically touch it and confirm its availability. Well provide the local dealership name and address so that you dont waste your time.     If the post still has a phone number, we almost certainly still have the vehicle at one of your local Autonation dealerships. Simply dial the number above and we'll be happy to point you to the correct store. We may even bring the vehicle to a store near you.     No. We are not a buy here - pay here lot. However, because we are the largest retailer of New and Used vehicles in the U.S. we have access to banks and credit unions that can be a tremendous benefit to extremely challenged credit.     Many customers actually take delivery While this isn't a possibility in every situation, it is often an option when transacting with an Autonation dealership.      We need to buy cars from customers every day because of the huge demand in the used vehicle market. It isn't necessary for you to buy a vehicle either.  We'd love to purchase your vehicle regardless of age or mileage in most cases.     This is another very common situation that usually prevent you from trading your vehicle and taking delivery of your next New or PreOwned vehicle.     We've found that every single customer wants our bottom-line best price up front. Imagine going to a dealership and telling them ""don't tell me your best price, instead, keep going back and forth to your manager and waste as much of my time as possible, until we finally find your best price, and then try to guilt me into buying because you spent so much time with me"". If that's actually what you want, you may need help.  We put our bottom line lowest price on every pre-owned vehicle and then let you decide if, and when you want to buy it. No pressure.     COPY AND PASTE the link and in this ad, and find the CONTACT US tab on the right side of the Showroom Page.  Just ask ""Where might I see this vehicle?"". Someone will respond promptly.     Yes. We have very simple process for this very common situation. Just give us a call.   As America's Largest Automotive Retailer we have thousands of other vehicles, Copy and paste the link below to view inventory from this and other nearby dealerships.  Everest Grey W/Black Highlight; Dakota Leather Seat Trim,Mineral Grey Metallic,Leather Seats,Bluetooth Connection This vehicle includes a Money-Back Guarantee* and passed our precise inspection process. Best of all the price you see is the price you pay. No haggling. No back and forth. No pressure. And this price is so good it is guaranteed. *Money-Back Guarantee is valid for 5 days or 250 miles, whichever comes first. Subject to certain terms and conditions. See store for details. Some restrictions apply. 00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 2000 2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 2016 2017 2018 2019 2020 2021 2022 convertible coupe hatchback mini-van offroad pickup sedan truck suv wagon van fwd rwd awd 4wd gas diesel hybrid Accessories & color may vary. Dealer not responsible for errors or omissions. New vehicle pricing may already include applicable manufacturer incentives which may expire at any time & are subject to incentive qualification criteria & requirements. Manufacturer incentive data & vehicle features is provided by third parties & believed to be accurate as of the time of publication. Please contact the store by email or phone for details & availability of incentives. Sales tax or other taxes, tag, title, registration fees, government fees, not included. $150 NEGOTIABLE SERVICE DOCUMENTARY FEE not included in quoted price. Pre-owned vehicle Money-Back Guarantee is valid for 5 days or 250 miles, whichever comes first. Subject to certain terms and conditions. See store for details. Some restrictions apply. Vehicles may have unrepaired safety recalls. You can check recall status by VIN, at www.safercar.gov. A27FBAFAEA464DBBB650D168074EE06C 33877993 10223331 "
$236/mo - 2011 Toyota Prius Two Hatchback 4D 4 D 4-D,"$11,458",JandA AUTO SALES eastside ,https://seattle.craigslist.org/est/ctd/d/bellevue-236-mo-toyota-prius-two/7446943720.html,"  - - 4D - 4 Cyl - FWD: Front Wheel Drive - VIN# JTDKN3DU4B5361987 - STK# 361987   13600 Ne Spring Blvd, Bellevue, WA 98005 Guaranteed on this Hatchback and
 this Hatchback was driven only 11,798 miles/year, currently at 129,779 miles. The transmission makes driving easier in stop-and-go traffic and on hilly roads, on top of that
 enjoy driving this dependable 4 Cylinder engine while getting amazing fuel mileage and reliability. You can expect better fuel economy thanks to the and
 .                             It's easy to see why keyless start is a godsend for multitaskers on the go, whats more is
 you can say goodbye to lots of CD's with the built-in MP3 player. The AUX input lets you control exactly what you want to hear while
 the installed stability control improves traction on slippery or icy roads. The brake assist delivers a huge safety advantage - if the system identifies an emergency, it automatically initiates full braking faster than any driver can move their foot while
 the tire pressure monitor allows you to maintain proper tire inflation which leads to maximum miles per gallon. The rear spoiler adds to the overall style and design, furthermore
 the power windows are so convenient that it's hard to make do without them. The CD player is a must have for any daily driver, not to mention
 this traction control system allows for smooth acceleration on slippery roads. Get more for your money on this 2011 Toyota Prius Hatchback at or per month. Contact us at your convenience   13600 Ne Spring Blvd, Bellevue, WA 98005 2011* Toyota* Prius* 2011_Toyota_Prius_ 2011_ Toyota_ Prius_ *Toyota Prius* *Toyota Prius Two Hatchback 4D* *Toyota* *Prius* *Two Hatchback 4D* *2011 Toyota Prius* *2011 Toyota Prius Two Hatchback 4D* *Prius 2011* *Toyota Prius 2011* *Prius 2011* *Toyota Prius 2011* *Toyota Prius 2011 Two Hatchback 4D* *Toyota Prius Automatic* *Toyota Prius Automatic Two Hatchback 4D* *Automatic Toyota Prius* *Toyota Automatic Prius* *Automatic* *4-Cyl, Hybrid, 1.8 Liter S 4dr* *Toyota* *Prius 2011* *Toyota Prius * * Toyota Prius* ** *4-Cyl, Hybrid, 1.8 Liter SV 4dr* *Toyota Prius 2011* *4-Cyl, Hybrid, 1.8 Liter SL 4dr* *Toyota* *Prius 2011* *4-Cyl, Hybrid, 1.8 Liter + 4dr* *Toyota Prius 2011* *4-Cyl, Hybrid, 1.8 Liter S Hatchback* *Toyota* *Prius 2011* *4-Cyl, Hybrid, 1.8 Liter Hatchback* *Toyota Prius 2011* *4-Cyl, Hybrid, 1.8 Liter Hatchback Prius* *Toyota* *Prius 2011* *4-Cyl, Hybrid, 1.8 Liter Hatchback Prius Two Hatchback 4D 4 D 4-D "
2007 Ford Fusion - Financing Available!,"$8,995", eastside ,https://seattle.craigslist.org/est/ctd/d/woodinville-2007-ford-fusion-financing/7446928613.html,"  If you have bad credit or no credit, we can help!  Call us today at ! V6, 3.0 Liter, Automatic, AWD, ABS (4-Wheel), Air Conditioning, Power Windows, Power Door Locks, Cruise Control, Power Steering, Tilt Wheel, AM/FM Stereo, Cassette, CD/MP3 (Multi Disc), Audiophile Sound, Dual Air Bags, Side Air Bags, Power Seat, Alloy Wheels,  Sedan Sedan 6  4 AWD V6, 3.0 Liter Black Gasoline  Automatic Disclaimer: All vehicles subject to prior sale. We reserve the right to make changes without notice, and are not responsible for errors or omissions. All prices exclude government fees and taxes, any finance charges, and any emissions test charge  Powered By DealerCenter"
